pitch,velocity,start,end
81,84,57856,57920
50,53,57856,57984
38,53,57856,57984
80,80,57920,57984
79,83,57984,58048
78,83,58048,58112
77,80,58112,58176
62,54,58112,58240
59,54,58112,58240
55,54,58112,58240
78,89,58176,58240
79,87,58240,58304
80,89,58304,58355
81,91,58368,58432
57,54,58368,58496
53,54,58368,58496
50,54,58368,58496
80,82,58432,58496
79,80,58496,58560
78,77,58560,58624
79,90,58624,58688
55,54,58624,58752
50,54,58624,58752
46,54,58624,58752
78,79,58688,58752
77,77,58752,58816
76,72,58816,58880
77,87,58880,58944
53,52,58880,59008
50,52,58880,59008
45,52,58880,59008
78,89,58944,59008
79,89,59008,59072
80,90,59072,59136
81,88,59136,59200
57,55,59136,59264
55,55,59136,59264
52,55,59136,59264
49,55,59136,59264
82,87,59200,59264
81,80,59264,59328
80,79,59328,59379
81,85,59392,59456
57,54,59392,59520
53,54,59392,59520
50,54,59392,59520
80,83,59456,59520
79,79,59520,59584
78,80,59584,59648
79,88,59648,59712
55,55,59648,59776
50,55,59648,59776
46,55,59648,59776
78,79,59712,59776
77,80,59776,59840
76,83,59840,59904
77,91,59904,59968
53,52,59904,60032
50,52,59904,60032
45,52,59904,60032
78,88,59968,60032
79,86,60032,60096
80,90,60096,60160
81,89,60160,60224
57,52,60160,60288
55,52,60160,60288
52,52,60160,60288
49,52,60160,60288
83,91,60224,60288
84,91,60288,60352
85,84,60352,60403
86,84,60416,60480
60,56,60416,60544
54,56,60416,60544
50,56,60416,60544
85,76,60480,60544
84,75,60544,60608
83,80,60608,60672
82,78,60672,60736
62,55,60672,60800
55,55,60672,60800
87,91,60736,60800
86,82,60800,60864
85,83,60864,60928
86,88,60928,60992
62,53,60928,61056
58,53,60928,61056
55,53,60928,61056
85,78,60992,61056
84,78,61056,61120
83,74,61120,61184
82,74,61184,61248
60,57,61184,61312
55,57,61184,61312
52,57,61184,61312
83,87,61248,61312
84,87,61312,61376
85,89,61376,61427
86,87,61440,61504
62,59,61440,61568
58,59,61440,61568
55,59,61440,61568
85,80,61504,61568
84,78,61568,61632
83,76,61632,61696
82,79,61696,61760
87,91,61760,61824
86,81,61824,61888
85,81,61888,61952
86,85,61952,62016
62,58,61952,62080
58,58,61952,62080
55,58,61952,62080
85,82,62016,62080
84,81,62080,62144
83,78,62144,62208
82,80,62208,62272
60,54,62208,62336
55,54,62208,62336
52,54,62208,62336
83,85,62272,62336
84,88,62336,62400
85,89,62400,62451
86,89,62464,62528
62,54,62464,62592
58,54,62464,62592
55,54,62464,62592
85,77,62528,62592
84,80,62592,62656
83,81,62656,62720
84,86,62720,62784
60,57,62720,62848
55,57,62720,62848
51,57,62720,62848
83,79,62784,62848
82,76,62848,62912
81,79,62912,62976
82,86,62976,63040
58,53,62976,63104
55,53,62976,63104
50,53,62976,63104
83,87,63040,63104
84,88,63104,63168
85,85,63168,63232
86,87,63232,63296
57,51,63232,63360
54,51,63232,63360
50,51,63232,63360
48,51,63232,63360
87,85,63296,63360
86,81,63360,63424
85,76,63424,63475
86,88,63488,63552
55,59,63488,63616
50,59,63488,63616
46,59,63488,63616
85,83,63552,63616
84,80,63616,63680
83,79,63680,63744
82,77,63744,63808
62,51,63744,63872
58,51,63744,63872
55,51,63744,63872
83,86,63808,63872
84,86,63872,63936
85,83,63936,64000
86,64,64000,64064
62,59,64000,64128
57,59,64000,64128
53,59,64000,64128
88,88,64064,64128
89,82,64128,64192
91,87,64192,64256
93,87,64256,64320
61,59,64256,64384
55,59,64256,64384
52,59,64256,64384
94,87,64320,64384
93,84,64384,64448
92,83,64448,64499
57,79,64512,64575
53,79,64512,64575
50,79,64512,64575
93,101,64512,64576
92,93,64576,64640
62,93,64640,64703
57,93,64640,64703
53,93,64640,64703
91,91,64640,64704
90,90,64704,64768
89,91,64768,64832
94,108,64832,64896
93,92,64896,64960
92,93,64960,65024
93,102,65024,65088
57,58,65024,65152
53,58,65024,65152
50,58,65024,65152
92,89,65088,65152
91,91,65152,65216
90,91,65216,65280
89,91,65280,65344
55,58,65280,65408
50,58,65280,65408
47,58,65280,65408
90,108,65344,65408
91,106,65408,65472
92,105,65472,65523
57,113,65536,65599
53,113,65536,65599
50,113,65536,65599
93,99,65536,65600
92,88,65600,65664
62,127,65664,65727
57,127,65664,65727
53,127,65664,65727
91,92,65664,65728
90,94,65728,65792
89,89,65792,65856
94,110,65856,65920
93,95,65920,65984
92,90,65984,66048
93,103,66048,66112
57,88,66048,66176
53,88,66048,66176
50,88,66048,66176
92,95,66112,66176
91,90,66176,66240
90,91,66240,66304
89,92,66304,66368
55,88,66304,66432
50,88,66304,66432
47,88,66304,66432
90,102,66368,66432
91,107,66432,66496
92,102,66496,66560
93,107,66560,66662
57,85,66560,66688
53,85,66560,66688
50,85,66560,66688
85,66,66688,66752
86,89,66752,66816
74,89,66816,66879
87,90,66816,66880
88,92,66880,66944
70,85,66944,67007
89,88,66944,67008
90,95,67008,67072
67,87,67072,67135
91,91,67072,67136
90,77,67136,67200
64,87,67200,67263
89,79,67200,67264
88,83,67264,67328
67,98,67328,67391
89,86,67328,67392
88,82,67392,67456
70,106,67456,67519
87,80,67456,67520
86,81,67520,67571
74,113,67584,67647
85,81,67584,67648
86,88,67648,67712
87,88,67712,67776
88,87,67776,67840
89,85,67840,67904
90,85,67904,67968
91,93,67968,68032
92,87,68032,68096
69,90,68096,68159
67,90,68096,68159
61,90,68096,68159
57,90,68096,68159
93,93,68096,68160
94,86,68160,68224
93,78,68224,68288
92,78,68288,68352
93,87,68352,68416
94,82,68416,68480
93,79,68480,68544
92,77,68544,68608
105,102,68608,68710
65,87,68608,68736
62,87,68608,68736
73,60,68736,68800
74,85,68800,68864
98,88,68864,68927
75,89,68864,68928
76,86,68928,68992
94,87,68992,69055
77,86,68992,69056
78,87,69056,69120
91,85,69120,69183
79,90,69120,69184
78,79,69184,69248
88,85,69248,69311
77,81,69248,69312
76,78,69312,69376
91,105,69376,69439
77,88,69376,69440
76,79,69440,69504
94,105,69504,69567
75,78,69504,69568
74,75,69568,69619
98,108,69632,69695
73,79,69632,69696
74,86,69696,69760
75,85,69760,69824
76,88,69824,69888
77,85,69888,69952
78,94,69952,70016
79,87,70016,70080
80,91,70080,70144
69,91,70144,70207
67,91,70144,70207
61,91,70144,70207
57,91,70144,70207
81,90,70144,70208
82,89,70208,70272
81,80,70272,70336
80,77,70336,70400
81,82,70400,70464
83,91,70464,70528
84,87,70528,70592
85,88,70592,70643
86,100,70656,70720
69,89,70656,70784
65,89,70656,70784
62,89,70656,70784
85,99,70720,70784
84,95,70784,70848
83,89,70848,70912
84,99,70912,70976
74,85,70912,71040
72,85,70912,71040
66,85,70912,71040
62,85,70912,71040
83,97,70976,71040
82,89,71040,71104
81,90,71104,71168
82,101,71168,71232
70,89,71168,71296
67,89,71168,71296
62,89,71168,71296
81,89,71232,71296
80,89,71296,71360
79,91,71360,71411
78,89,71424,71488
77,94,71488,71552
76,90,71552,71616
75,88,71616,71680
74,80,71680,71744
57,72,71680,71808
53,72,71680,71808
50,72,71680,71808
73,78,71744,71808
72,78,71808,71872
71,79,71872,71936
72,87,71936,72000
57,75,71936,72064
54,75,71936,72064
50,75,71936,72064
71,80,72000,72064
70,79,72064,72128
69,85,72128,72179
70,83,72192,72256
58,72,72192,72320
55,72,72192,72320
50,72,72192,72320
69,80,72256,72320
68,77,72320,72384
67,81,72384,72448
66,77,72448,72512
65,83,72512,72576
64,77,72576,72640
63,81,72640,72704
62,81,72704,72768
57,77,72704,72832
53,77,72704,72832
50,77,72704,72832
63,85,72768,72832
62,81,72832,72896
61,81,72896,72960
63,98,72960,73024
61,98,72960,73024
62,88,73024,73088
63,95,73088,73152
61,95,73088,73152
75,123,73152,73216
62,73,73216,73280
63,96,73280,73344
62,90,73344,73408
61,90,73344,73408
64,100,73408,73472
62,94,73472,73536
60,94,73472,73536
65,99,73536,73600
62,95,73600,73664
58,95,73600,73664
67,108,73664,73728
57,84,73728,73792
53,84,73728,73792
50,84,73728,73792
69,77,73728,73792
70,88,73792,73856
69,80,73856,73920
68,83,73920,73984
70,111,73984,74048
68,111,73984,74048
81,108,74048,74112
69,108,74048,74112
70,89,74112,74176
68,89,74112,74176
82,115,74176,74240
69,77,74240,74304
81,78,74240,74304
70,98,74304,74368
69,78,74368,74432
67,78,74368,74432
83,105,74432,74496
71,105,74432,74496
69,64,74496,74560
65,64,74496,74560
84,101,74560,74624
72,101,74560,74624
69,65,74624,74688
67,65,74624,74688
64,65,74624,74688
85,107,74688,74752
73,107,74688,74752
69,84,74752,74880
65,84,74752,74880
62,84,74752,74880
86,86,74752,74880
74,86,74752,74880
57,45,75008,75072
58,47,75072,75136
59,48,75136,75200
60,55,75200,75264
61,51,75264,75328
62,49,75328,75392
63,56,75392,75456
64,51,75456,75520
65,55,75520,75584
66,52,75584,75648
67,53,75648,75712
68,53,75712,75763
69,44,75776,75840
69,0,-1,75904
65,44,75776,75904
62,44,75776,75904
70,52,75840,75904
71,57,75904,75968
72,51,75968,76032
73,48,76032,76096
74,53,76096,76160
75,52,76160,76224
76,54,76224,76288
77,51,76288,76352
81,51,76288,76416
74,51,76288,76416
69,51,76288,76416
78,57,76352,76416
79,52,76416,76480
80,53,76480,76544
81,53,76544,76608
83,54,76608,76672
84,57,76672,76736
85,57,76736,76787
69,44,76800,76928
65,44,76800,76928
86,62,76800,77312
81,62,76800,77312
77,62,76800,77312
69,43,77312,77439
65,43,77312,77439
62,43,77312,77439
98,64,77312,77824
93,64,77312,77824
89,64,77312,77824
86,64,77312,77824
50,45,77824,78080
38,45,77824,78080
74,42,77824,78080
62,42,77824,78080
256,144,0,0
