pitch,velocity,start,end
51,80,50640,51095
32,80,51120,51347
32,80,51360,51511
32,80,51520,51595
44,80,51600,51827
32,80,51840,52067
37,80,52080,52307
37,80,52320,52547
49,80,52560,52787
37,80,52800,53027
32,80,53040,53267
32,80,53280,53507
44,80,53520,53747
32,80,53760,53987
40,80,54000,54455
52,80,54000,54455
42,80,54480,54935
54,80,54480,54935
41,80,54960,55187
44,80,55200,55351
49,80,55360,55435
53,80,55440,55667
41,80,55680,55907
37,80,55920,56147
37,80,56160,56387
49,80,56400,56627
37,80,56640,56867
32,80,56880,57107
32,80,57120,57347
44,80,57360,57587
32,80,57600,57827
40,80,57840,58295
52,80,57840,58295
42,80,58320,58775
54,80,58320,58775
35,80,58800,59255
47,80,58800,59255
44,64,59760,59987
56,64,59760,59987
54,64,60000,60227
63,64,60240,60467
54,64,60480,60707
42,64,60720,60947
54,64,60720,60947
54,64,60960,61187
61,64,61200,61427
54,64,61440,61667
40,64,61680,61907
52,64,61680,61907
54,64,61920,62147
61,64,62160,62387
54,64,62400,62627
35,64,62640,62867
47,64,62640,62867
54,64,62880,63107
63,64,63120,63347
59,64,63360,63587
40,64,63600,63827
52,64,63600,63827
54,64,63840,64067
61,64,64080,64307
54,64,64320,64547
35,64,64560,64787
47,64,64560,64787
54,64,64800,65027
